Date,Open,High,Low,Close,Adj Close,Volume,Return
3/1/2012,129.600006,132.610001,127.18,131.800003,111.040649,127375500,0.022042457
4/1/2012,131.559998,132.679993,126.919998,131.800003,111.254936,131885100,0.001929807
5/1/2012,131.850006,133.139999,122.82,123.699997,104.537796,150557000,-0.060376108
6/1/2012,122.129997,128.710007,120.190002,128.449997,108.9245,135600100,0.041962851
7/1/2012,128.619995,130.990005,124.769997,129.690002,110.167786,103815400,0.0114142
8/1/2012,130.470001,133.020004,127.510002,130.880005,111.359497,97470500,0.010817237
9/1/2012,130.740005,136.479996,129.630005,134.050003,114.35778,81878000,0.026924358
10/1/2012,134.619995,136.440002,130.089996,130.600006,111.645317,112174400,-0.023719095
11/1/2012,131.020004,132.630005,124.419998,130.100006,111.371796,137897200,-0.00244991
12/1/2012,130.690002,133.729996,128.539993,130.580002,112.071091,120863400,0.006278924
1/1/2013,132.990005,140.220001,132.740005,138.410004,119.160736,107710000,0.063260248
2/1/2013,139.289993,141.309998,137.600006,140.279999,120.899681,109155500,0.014593272
3/1/2013,139.889999,145.529999,139.169998,145.320007,125.563972,116788600,0.038579845
4/1/2013,145.300003,148.660004,144.050003,148.020004,128.163223,164699300,0.020700611
5/1/2013,147.559998,155.139999,146.580002,151.100006,130.957199,136104200,0.021800138
6/1/2013,151.539993,153.360001,145.169998,148.550003,129.110443,168441100,-0.014101982
7/1/2013,149.520004,156.029999,148.25,154.839996,134.855164,109215600,0.044494627
8/1/2013,155.889999,156.240005,147.369995,147.850006,128.938309,125415600,-0.043875628
9/1/2013,148.880005,157.059998,147.610001,151,132.019989,135222900,0.023900422
10/1/2013,151,156.869995,146.960007,155.289993,136.035294,176083200,0.030414372
11/1/2013,155.580002,161.580002,154.869995,160.720001,140.94809,114369600,0.036114128
12/1/2013,160.759995,165.509995,157.070007,165.470001,145.386703,138229600,0.031491118
1/1/2014,164.789993,165.289993,155.850006,156.75,138.061951,186965800,-0.050381169
2/1/2014,156.570007,163.770004,153.119995,163.020004,143.701035,150777800,0.040844592
3/1/2014,161.589996,164.889999,160.380005,164.240005,145.167923,139639600,0.010207915
4/1/2014,164.669998,166.059998,159.880005,165.449997,146.490356,129276700,0.009109678
5/1/2014,165.300003,167.289993,163.039993,166.929993,147.9198,90738100,0.009757939
6/1/2014,167.25,169.580002,166.580002,167.889999,149.152039,81057400,0.008330453
7/1/2014,168.289993,171.320007,165.289993,165.289993,147.125916,92877300,-0.01358428
8/1/2014,164.800003,171.350006,163.130005,170.880005,152.265015,91516600,0.034929937
9/1/2014,170.940002,173.320007,168.940002,170.070007,151.812119,110722300,-0.002974393
10/1/2014,169.910004,173.630005,158.270004,173.449997,155.200638,224560300,0.022320478
11/1/2014,173.570007,178.690002,172.460007,178.100006,159.502655,82373700,0.027719068
12/1/2014,177.539993,180.710007,170.740005,177.880005,159.709244,153832700,0.001295207
1/1/2015,178.649994,179.229996,171.059998,171.449997,154.268417,158080300,-0.034067076
2/1/2015,171.949997,182.240005,170.100006,181.190002,163.17189,89529200,0.057714166
3/1/2015,181.369995,182.679993,175.460007,177.580002,160.357147,117760900,-0.017250171
4/1/2015,177.539993,181.539993,175.570007,178.179993,161.177994,108809200,0.005118868
5/1/2015,179.210007,183.350006,177.25,180.110001,163.030151,84988500,0.011491376
6/1/2015,181,181.940002,175.449997,175.820007,159.499146,111271300,-0.021658601
7/1/2015,177.570007,181.25,173.779999,176.679993,160.704681,95582100,0.007558254
8/1/2015,176.820007,176.869995,150.570007,165.179993,150.387329,209167000,-0.064200694
9/1/2015,161.399994,169.440002,159.179993,162.619995,148.536606,177477100,-0.012306376
10/1/2015,163.009995,177.830002,159.929993,176.490005,161.522995,143995600,0.087428879
11/1/2015,176.869995,179.600006,172.149994,177.229996,162.276031,104538100,0.004662098
12/1/2015,177.919998,179.039993,170.889999,173.990005,159.824814,152886500,-0.015105231
1/1/2016,171.050003,171.740005,154.380005,164.369995,151.340698,221571000,-0.053083847
2/1/2016,163.389999,167.949997,155.259995,164.960007,151.963821,154988900,0.004117352
3/1/2016,166.009995,177.649994,165.710007,176.639999,163.332199,82236900,0.074809767
4/1/2016,175.710007,181.419998,174.679993,177.589996,164.563385,74121500,0.007537926
5/1/2016,178.080002,179.270004,173.669998,177.649994,164.738586,59842900,0.001064641
6/1/2016,176.979996,180.179993,170.369995,179,166.574066,86715500,0.011141773
7/1/2016,178.779999,186.080002,176.960007,184.130005,171.691376,65794400,0.030720929
8/1/2016,184.350006,186.880005,182.309998,183.940002,171.639526,57464400,-0.000301995
9/1/2016,183.729996,185.490005,179.929993,182.779999,171.159637,77934600,-0.002795912
10/1/2016,182.309998,183.850006,179.429993,181.169998,169.982132,56215000,-0.006879572
11/1/2016,181.520004,192.25,178.639999,191.399994,179.758636,82978500,0.057514892
12/1/2016,191.839996,199.830002,191.429993,197.509995,186.020752,87859700,0.034836246
1/1/2017,198.910004,200.970001,196.690002,198.360001,187.2285,86089800,0.006492544
2/1/2017,199.130005,208.369995,198.020004,207.979996,196.500809,63888900,0.049524025
3/1/2017,209.919998,211.589996,203.809998,206.339996,195.482452,86710800,-0.005182457
4/1/2017,206.520004,210.429993,203.639999,209.080002,198.464951,57320200,0.015257119
5/1/2017,209.490005,210.919998,205.860001,210,199.51474,55340000,0.005289544
6/1/2017,210.270004,215.070007,209.910004,213.240005,203.189926,57726200,0.018420624
7/1/2017,213.949997,219.029999,212.679993,218.699997,208.777527,38988600,0.0274994
8/1/2017,219.740005,221.679993,215.729996,219.520004,209.789337,67798900,0.004846355
9/1/2017,220.130005,223.970001,217.179993,223.820007,214.41954,43396000,0.022070726
10/1/2017,224.190002,234.699997,224.020004,233.630005,224.279526,50038700,0.04598455
11/1/2017,234.600006,243.490005,232.649994,242.839996,233.305222,61412300,0.040243067
12/1/2017,243.139999,248.610001,239.410004,247.380005,238.236954,73664300,0.021138541
1/1/2018,248.339996,265.929993,247.229996,261.440002,252.353836,102211800,0.059255635
2/1/2018,259.950012,262.899994,233.759995,250.199997,241.638153,183041700,-0.042462929
3/1/2018,250.210007,254.720001,234.850006,241.399994,233.736359,121375800,-0.032700937
4/1/2018,240.330002,248.479996,233.199997,241.539993,234.299103,107013400,0.002407601
5/1/2018,240.690002,250.669998,235.119995,244.179993,236.986832,82718200,0.011471358
6/1/2018,246.139999,254.160004,239.830002,242.729996,236.244247,99747700,-0.003133444
7/1/2018,240.919998,255.679993,240.619995,254.169998,247.74823,75848400,0.048695294
8/1/2018,253.899994,261.769989,249.860001,259.850006,253.606277,79663800,0.023645162
9/1/2018,259.220001,267.609985,257.820007,264.399994,258.590515,63102800,0.019653449
10/1/2018,266.100006,269.279999,241.050003,251.190002,246.174118,163946700,-0.048015671
11/1/2018,252.149994,262.970001,242.710007,255.509995,250.560928,93217400,0.017819948
12/1/2018,260.170013,260.299988,216.970001,233.199997,229.227142,136737400,-0.085144105
